0.1653273503907606,0.0071576893549857865
0.20803817440665115,0.004980279349256469
0.21507688715705403,0.004349871606993618
0.21687846246158887,0.004874956341196171
0.23392983729934835,0.0042782256517240455
0.1859526753136897,0.004607532901639693
0.17446784529185877,0.004559431906589224
0.20176781261415655,0.004553821910115572
0.16547274315520646,0.004669571305238941
0.2114673544982001,0.00473493380940461
0.19464709357649718,0.004485520033153659
0.18543797457404898,0.004513071526962207
0.1986323471331519,0.003621205663389
0.1840392239402488,0.004652400409490723
0.2977027259187824,0.0035206875557153372
0.16621369856181206,0.00675386769410412
0.2266043427469646,0.0035186832503324383
0.2743205744270603,0.004651313449038522
0.22012795089096565,0.00474354252003512
0.173400869899959,0.006649084137151004
