LECROYWP740Zi,51411,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,17-Aug-2023 13:05:25,0                 
Time,Ampl
2.38195e-06,-0.01119793
2.382e-06,-0.01091391
2.38205e-06,-0.01073744
2.3821e-06,-0.01076501
2.38215e-06,-0.01093597
2.3822e-06,-0.01106833
2.38225e-06,-0.01102145
2.3823e-06,-0.01085601
2.38235e-06,-0.01078983
2.3824e-06,-0.01093046
2.38245e-06,-0.01110969
2.3825e-06,-0.0110959
2.38255e-06,-0.01091115
2.3826e-06,-0.01080913
2.38265e-06,-0.01096355
2.3827e-06,-0.01124756
2.38275e-06,-0.01136062
2.3828e-06,-0.01116208
2.38285e-06,-0.01082292
2.3829e-06,-0.01066298
2.38295e-06,-0.01082016
2.383e-06,-0.01109314
2.38305e-06,-0.01116759
2.3831e-06,-0.0109663
2.38315e-06,-0.01073744
2.3832e-06,-0.01078155
2.38325e-06,-0.01109314
2.3833e-06,-0.01134407
2.38335e-06,-0.01126686
2.3834e-06,-0.01097733
2.38345e-06,-0.01086428
2.3835e-06,-0.01109314
2.38355e-06,-0.01135786
2.3836e-06,-0.01124205
2.38365e-06,-0.01076777
2.3837e-06,-0.01041757
2.38375e-06,-0.01053614
2.3838e-06,-0.01094149
2.38385e-06,-0.01118965
2.3839e-06,-0.01113726
2.38395e-06,-0.01099663
2.384e-06,-0.01094424
2.38405e-06,-0.01095803
2.3841e-06,-0.01100491
2.38415e-06,-0.01111245
2.3842e-06,-0.01123377
2.38425e-06,-0.0112255
2.3843e-06,-0.01106833
2.38435e-06,-0.01090564
2.3844e-06,-0.01085876
2.38445e-06,-0.01088909
2.3845e-06,-0.01091667
2.38455e-06,-0.010947
2.3846e-06,-0.01099112
2.38465e-06,-0.01102421
2.3847e-06,-0.01102697
2.38475e-06,-0.01102697
2.3848e-06,-0.01104075
2.38485e-06,-0.01104903
2.3849e-06,-0.01105178
2.38495e-06,-0.01109039
2.385e-06,-0.01118414
2.38505e-06,-0.01126411
2.3851e-06,-0.01127238
2.38515e-06,-0.01120068
2.3852e-06,-0.01109039
2.38525e-06,-0.01098285
2.3853e-06,-0.01088634
2.38535e-06,-0.01081464
2.3854e-06,-0.0107788
2.38545e-06,-0.01080086
2.3855e-06,-0.01091667
