"1500from5 - RawData"
"Wavelength nm.","T%"
2390.00,22.1486
2392.00,20.5061
2394.00,17.7979
2396.00,14.5762
2398.00,12.3890
2400.00,10.8383
2402.00,9.8056
2404.00,6.5975
2406.00,4.8930
2408.00,3.8141
2410.00,4.3115
2412.00,5.5401
2414.00,2.8468
2416.00,0.2082
2418.00,-2.0970
2420.00,-1.6227
2422.00,-1.0170
2424.00,-0.7733
2426.00,-1.7131
2428.00,-1.7350
2430.00,-4.0972
2432.00,-4.5649
2434.00,-4.5865
2436.00,-4.0693
2438.00,-3.7176
2440.00,-4.0181
2442.00,-5.0735
2444.00,-4.8943
2446.00,-5.7084
2448.00,-4.3563
2450.00,-4.3726
2452.00,-4.7020
2454.00,-4.2279
2456.00,-5.1694
2458.00,-4.1511
2460.00,-5.4753
2462.00,-4.8133
2464.00,-6.3566
2466.00,-6.1807
2468.00,-6.4283
2470.00,-6.1433
2472.00,-6.5642
2474.00,-7.7963
2476.00,-7.5094
2478.00,-7.4115
2480.00,-7.0580
2482.00,-7.5391
2484.00,-7.9018
2486.00,-7.4372
2488.00,-5.6599
2490.00,-5.7633
2492.00,-5.8416
2494.00,-7.7529
2496.00,-7.9499
2498.00,-9.4619
2500.00,-8.7132
2502.00,-9.0832
2504.00,-7.6607
2506.00,-8.1515
2508.00,-8.1016
2510.00,-7.5255
2512.00,-7.2815
2514.00,-6.8072
2516.00,-7.7888
2518.00,-7.8739
2520.00,-8.2414
2522.00,-8.0683
2524.00,-8.4976
2526.00,-8.0055
2528.00,-7.9227
2530.00,-8.2194
2532.00,-7.8856
2534.00,-8.3731
2536.00,-8.0024
2538.00,-8.2355
2540.00,-7.7784
2542.00,-7.9508
2544.00,-7.4626
2546.00,-6.8678
2548.00,-6.1428
2550.00,-7.5877
2552.00,-8.9487
2554.00,-9.9422
2556.00,-8.2172
2558.00,-8.1551
2560.00,-6.8315
2562.00,-7.7778
2564.00,-6.8102
2566.00,-7.2748
2568.00,-7.2390
2570.00,-9.1956
2572.00,-8.5563
2574.00,-8.0256
2576.00,-6.9528
2578.00,-7.4314
2580.00,-7.3392
2582.00,-5.9096
2584.00,-7.0539
2586.00,-8.2204
2588.00,-9.8625
2590.00,-8.8673
2592.00,-8.4913
2594.00,-7.5540
2596.00,-6.1704
2598.00,-6.2322
2600.00,-7.3205
2602.00,-8.8162
2604.00,-7.8668
2606.00,-6.5110
2608.00,-6.7835
2610.00,-7.0101
2612.00,-7.9405
2614.00,-8.8116
2616.00,-6.8822
2618.00,-6.9375
2620.00,-5.9191
