"840_1 - RawData"
"Wavelength nm.","T%"
2356.00,37.9087
2358.00,37.2532
2360.00,39.4417
2362.00,39.1129
2364.00,39.7016
2366.00,38.6619
2368.00,37.8806
2370.00,38.4063
2372.00,37.9220
2374.00,39.5131
2376.00,37.5093
2378.00,37.9771
2380.00,36.9976
2382.00,38.5571
2384.00,36.5163
2386.00,35.8571
2388.00,36.0357
2390.00,39.0485
2392.00,39.8265
2394.00,39.3514
2396.00,38.2417
2398.00,38.2094
2400.00,37.6003
2402.00,38.2831
2404.00,39.0611
2406.00,38.6384
2408.00,37.9569
2410.00,36.0601
2412.00,37.4860
2414.00,37.1795
2416.00,36.4228
2418.00,34.9806
2420.00,34.6507
2422.00,36.7132
2424.00,35.5975
2426.00,36.0174
2428.00,34.1565
2430.00,35.3245
2432.00,33.3487
2434.00,32.5209
2436.00,32.5947
2438.00,34.3275
2440.00,34.9056
2442.00,35.1717
2444.00,33.9818
2446.00,33.6956
2448.00,34.0111
2450.00,34.1116
2452.00,34.8521
2454.00,31.7159
2456.00,32.4778
2458.00,32.9389
2460.00,33.5425
2462.00,31.0178
2464.00,29.3798
2466.00,28.2452
2468.00,28.8393
2470.00,28.6736
2472.00,30.4133
2474.00,29.7107
2476.00,29.5201
2478.00,27.6810
2480.00,29.1110
2482.00,29.1375
2484.00,28.4178
2486.00,27.7441
2488.00,28.2725
2490.00,29.9895
2492.00,28.7087
2494.00,28.3710
2496.00,27.8103
2498.00,26.4460
2500.00,26.7924
2502.00,26.9823
2504.00,30.2553
2506.00,29.8050
2508.00,29.7892
2510.00,27.9811
2512.00,27.7645
2514.00,28.7709
2516.00,29.2411
2518.00,29.0692
2520.00,28.3421
2522.00,28.4787
2524.00,28.5435
2526.00,28.8129
2528.00,28.9763
2530.00,29.4621
2532.00,28.4151
2534.00,29.2472
2536.00,28.9198
2538.00,28.8908
2540.00,27.3367
2542.00,27.7492
2544.00,28.4375
2546.00,28.6130
2548.00,27.7431
2550.00,27.1769
2552.00,27.0376
2554.00,25.8672
2556.00,28.1651
2558.00,31.1567
2560.00,32.5586
2562.00,30.0504
2564.00,28.0161
2566.00,29.1224
2568.00,28.3546
2570.00,28.1945
