"from4 - RawData"
"Wavelength nm.","T%"
1068.00,0.0402
1070.00,0.0402
1072.00,0.0402
1074.00,0.0403
1076.00,0.0405
1078.00,0.0409
1080.00,0.0409
1082.00,0.0411
1084.00,0.0410
1086.00,0.0410
1088.00,0.0410
1090.00,0.0411
1092.00,0.0414
1094.00,0.0414
1096.00,0.0416
1098.00,0.0417
1100.00,0.0420
1102.00,0.0420
1104.00,0.0421
1106.00,0.0420
1108.00,0.0421
1110.00,0.0420
1112.00,0.0421
1114.00,0.0419
1116.00,0.0417
1118.00,0.0417
1120.00,0.0414
1122.00,0.0415
1124.00,0.0410
1126.00,0.0408
1128.00,0.0404
1130.00,0.0402
1132.00,0.0401
1134.00,0.0399
1136.00,0.0399
1138.00,0.0397
1140.00,0.0399
1142.00,0.0399
1144.00,0.0403
1146.00,0.0403
1148.00,0.0400
1150.00,0.0397
1152.00,0.0392
1154.00,0.0390
1156.00,0.0386
1158.00,0.0384
1160.00,0.0380
1162.00,0.0379
1164.00,0.0378
1166.00,0.0379
1168.00,0.0377
1170.00,0.0376
1172.00,0.0375
1174.00,0.0376
1176.00,0.0377
1178.00,0.0381
1180.00,0.0386
1182.00,0.0391
1184.00,0.0396
1186.00,0.0402
1188.00,0.0407
1190.00,0.0413
1192.00,0.0415
1194.00,0.0418
1196.00,0.0423
1198.00,0.0428
1200.00,0.0433
1202.00,0.0433
1204.00,0.0438
1206.00,0.0443
1208.00,0.0450
1210.00,0.0453
1212.00,0.0459
1214.00,0.0465
1216.00,0.0470
1218.00,0.0471
1220.00,0.0476
1222.00,0.0480
1224.00,0.0484
1226.00,0.0484
1228.00,0.0488
1230.00,0.0489
1232.00,0.0490
1234.00,0.0492
1236.00,0.0496
1238.00,0.0500
1240.00,0.0501
1242.00,0.0504
1244.00,0.0508
1246.00,0.0510
1248.00,0.0513
1250.00,0.0514
1252.00,0.0518
1254.00,0.0522
1256.00,0.0525
1258.00,0.0528
1260.00,0.0530
1262.00,0.0534
1264.00,0.0538
1266.00,0.0542
1268.00,0.0544
1270.00,0.0548
1272.00,0.0548
1274.00,0.0548
1276.00,0.0549
1278.00,0.0550
1280.00,0.0554
1282.00,0.0558
1284.00,0.0564
1286.00,0.0567
1288.00,0.0569
1290.00,0.0571
1292.00,0.0574
1294.00,0.0579
1296.00,0.0581
1298.00,0.0586
1300.00,0.0587
1302.00,0.0593
1304.00,0.0595
1306.00,0.0598
1308.00,0.0600
1310.00,0.0604
1312.00,0.0607
1314.00,0.0611
1316.00,0.0612
1318.00,0.0618
1320.00,0.0624
1322.00,0.0630
1324.00,0.0633
1326.00,0.0637
1328.00,0.0644
1330.00,0.0650
1332.00,0.0651
1334.00,0.0651
1336.00,0.0647
1338.00,0.0642
1340.00,0.0633
1342.00,0.0629
1344.00,0.0623
1346.00,0.0619
1348.00,0.0612
1350.00,0.0610
1352.00,0.0612
1354.00,0.0612
1356.00,0.0617
1358.00,0.0619
1360.00,0.0622
1362.00,0.0624
1364.00,0.0623
1366.00,0.0620
1368.00,0.0620
1370.00,0.0624
1372.00,0.0636
1374.00,0.0648
1376.00,0.0659
1378.00,0.0672
1380.00,0.0680
1382.00,0.0693
1384.00,0.0707
1386.00,0.0724
1388.00,0.0740
1390.00,0.0760
1392.00,0.0779
1394.00,0.0792
1396.00,0.0801
1398.00,0.0804
1400.00,0.0805
1402.00,0.0806
1404.00,0.0803
1406.00,0.0800
1408.00,0.0798
1410.00,0.0797
1412.00,0.0797
1414.00,0.0794
1416.00,0.0795
1418.00,0.0799
1420.00,0.0807
1422.00,0.0813
1424.00,0.0818
1426.00,0.0823
1428.00,0.0826
1430.00,0.0832
1432.00,0.0835
1434.00,0.0841
1436.00,0.0847
1438.00,0.0853
1440.00,0.0861
1442.00,0.0868
1444.00,0.0878
1446.00,0.0888
1448.00,0.0896
1450.00,0.0907
1452.00,0.0922
1454.00,0.0941
1456.00,0.0960
1458.00,0.0980
1460.00,0.1003
1462.00,0.1028
1464.00,0.1055
1466.00,0.1086
1468.00,0.1122
1470.00,0.1163
1472.00,0.1208
1474.00,0.1261
1476.00,0.1321
1478.00,0.1396
1480.00,0.1484
1482.00,0.1590
1484.00,0.1718
1486.00,0.1873
1488.00,0.2067
1490.00,0.2311
1492.00,0.2625
1494.00,0.3028
1496.00,0.3546
1498.00,0.4215
1500.00,0.5086
1502.00,0.6241
1504.00,0.7818
1506.00,0.9977
1508.00,1.2876
1510.00,1.6755
1512.00,2.2061
1514.00,2.9386
1516.00,3.9537
1518.00,5.3460
1520.00,7.1703
1522.00,9.4884
1524.00,12.2510
1526.00,15.4545
1528.00,18.9665
1530.00,22.6478
1532.00,26.2295
1534.00,29.4530
1536.00,32.1910
1538.00,34.4595
1540.00,36.3502
1542.00,37.9863
1544.00,39.4331
1546.00,40.7530
1548.00,41.9234
1550.00,42.9416
1552.00,43.8089
1554.00,44.5320
1556.00,45.1260
1558.00,45.5942
1560.00,45.9519
1562.00,46.2122
1564.00,46.3945
1566.00,46.5103
1568.00,46.5765
1570.00,46.6166
1572.00,46.6151
1574.00,46.5579
1576.00,46.4165
1578.00,46.1873
1580.00,45.8420
1582.00,45.3374
1584.00,44.6322
1586.00,43.6678
1588.00,42.4314
1590.00,40.8732
1592.00,38.9746
1594.00,36.6694
1596.00,33.9828
1598.00,30.9203
1600.00,27.6254
1602.00,24.2023
1604.00,20.8567
1606.00,17.6753
1608.00,14.7432
1610.00,12.0808
1612.00,9.7436
1614.00,7.7743
1616.00,6.1674
1618.00,4.8781
1620.00,3.8456
1622.00,3.0274
1624.00,2.3886
1626.00,1.8956
1628.00,1.5189
1630.00,1.2298
1632.00,1.0078
1634.00,0.8351
1636.00,0.6977
1638.00,0.5885
1640.00,0.5039
1642.00,0.4367
1644.00,0.3828
1646.00,0.3387
1648.00,0.3024
1650.00,-1.9088
1652.00,-3.9866
1654.00,-6.1317
1656.00,-6.3685
1658.00,-6.6234
1660.00,-6.8995
1662.00,-6.7579
1664.00,-6.8148
1666.00,-6.8789
1668.00,-7.3219
1670.00,-7.3001
1672.00,-7.0425
1674.00,-6.8400
1676.00,-6.8234
1678.00,-6.9852
1680.00,-6.9649
1682.00,-6.5294
1684.00,-6.6934
1686.00,-6.7229
1688.00,-7.3851
1690.00,-7.2811
1692.00,-7.2505
1694.00,-6.7789
1696.00,-6.6804
1698.00,-6.7713
1700.00,-7.3440
1702.00,-7.7429
1704.00,-7.6025
1706.00,-7.5172
1708.00,-7.3328
1710.00,-7.5313
1712.00,-7.2890
1714.00,-6.9560
1716.00,-6.5723
1718.00,-6.7914
1720.00,-6.7666
1722.00,-6.9767
1724.00,-6.6972
1726.00,-7.0981
1728.00,-6.9536
1730.00,-6.8504
1732.00,-6.7837
1734.00,-6.8307
1736.00,-6.6256
1738.00,-6.4644
1740.00,-6.5546
1742.00,-7.0084
1744.00,-7.2764
1746.00,-7.1930
1748.00,-7.2473
1750.00,-6.9467
1752.00,-7.1513
1754.00,-6.9150
1756.00,-7.0263
1758.00,-6.5563
1760.00,-6.5337
1762.00,-6.5249
1764.00,-6.7166
1766.00,-6.8370
1768.00,-6.9429
1770.00,-6.8003
1772.00,-6.4890
1774.00,-6.0770
1776.00,-6.7467
1778.00,-6.9779
1780.00,-7.1718
1782.00,-6.5216
1784.00,-6.8581
1786.00,-6.6690
1788.00,-7.1840
1790.00,-7.2170
1792.00,-7.1718
1794.00,-6.9322
1796.00,-6.8906
1798.00,-7.5015
1800.00,-7.5282
1802.00,-7.2537
1804.00,-7.2898
1806.00,-6.9691
1808.00,-7.3010
1810.00,-7.2547
1812.00,-7.6193
1814.00,-7.7170
1816.00,-7.9043
1818.00,-7.4800
1820.00,-6.7449
1822.00,-6.3373
1824.00,-6.8599
1826.00,-7.1024
1828.00,-7.0592
1830.00,-6.7014
1832.00,-6.6883
1834.00,-6.5054
1836.00,-6.6567
1838.00,-7.3232
1840.00,-7.5091
1842.00,-7.4136
1844.00,-7.0775
1846.00,-6.8904
1848.00,-7.2887
1850.00,-7.2133
1852.00,-7.5247
1854.00,-6.8166
1856.00,-6.9455
1858.00,-6.6148
1860.00,-6.9817
1862.00,-6.4218
1864.00,-6.6547
1866.00,-6.6221
1868.00,-6.7984
1870.00,-7.1825
1872.00,-6.5509
1874.00,-7.1051
1876.00,-6.6666
1878.00,-7.6834
1880.00,-7.4330
1882.00,-7.2249
1884.00,-7.2572
1886.00,-6.9598
1888.00,-7.1864
1890.00,-6.8690
1892.00,-6.6764
1894.00,-6.6442
1896.00,-6.1592
1898.00,-6.1456
1900.00,-5.7850
1902.00,-5.9455
1904.00,-6.0193
1906.00,-6.3063
1908.00,-6.3769
1910.00,-6.3324
1912.00,-6.4280
1914.00,-6.3982
1916.00,-7.0086
1918.00,-6.9437
1920.00,-6.7105
1922.00,-6.6165
1924.00,-6.4266
1926.00,-6.8976
1928.00,-6.8774
1930.00,-7.1219
1932.00,-6.9284
1934.00,-6.7058
1936.00,-6.9628
1938.00,-7.0129
1940.00,-6.7870
1942.00,-6.2448
1944.00,-5.9445
1946.00,-6.4858
1948.00,-6.9896
1950.00,-7.2674
1952.00,-6.9894
1954.00,-6.6863
1956.00,-6.7551
1958.00,-6.7601
1960.00,-6.8949
1962.00,-6.7678
1964.00,-6.7275
1966.00,-6.2227
1968.00,-6.1956
1970.00,-5.8359
1972.00,-6.6144
1974.00,-6.5071
1976.00,-6.8606
1978.00,-6.2615
1980.00,-6.2729
1982.00,-6.4652
1984.00,-6.8876
1986.00,-6.5479
1988.00,-6.6542
1990.00,-6.3785
1992.00,-7.1448
1994.00,-6.6781
1996.00,-6.4189
1998.00,-6.5077
2000.00,-6.7239
2002.00,-7.4129
2004.00,-7.9733
2006.00,-7.8784
2008.00,-7.4914
2010.00,-6.7220
2012.00,-7.3098
2014.00,-7.8035
2016.00,-8.1753
2018.00,-7.2708
2020.00,-6.6177
2022.00,-5.8528
2024.00,-6.2425
2026.00,-6.3910
2028.00,-6.3584
2030.00,-6.6985
2032.00,-6.4405
2034.00,-6.7277
2036.00,-6.1953
2038.00,-6.6456
2040.00,-7.0353
2042.00,-6.9221
2044.00,-6.9082
2046.00,-7.0441
2048.00,-7.4863
2050.00,-6.9677
2052.00,-6.2972
2054.00,-6.0833
2056.00,-6.6056
2058.00,-6.4910
2060.00,-6.7486
2062.00,-5.7732
2064.00,-6.3828
2066.00,-6.0776
2068.00,-6.2874
2070.00,-6.3005
2072.00,-5.9382
2074.00,-6.3493
2076.00,-5.8285
2078.00,-6.3799
2080.00,-7.1019
2082.00,-7.5170
2084.00,-7.6622
2086.00,-6.9845
2088.00,-6.9370
2090.00,-6.4631
2092.00,-6.1824
2094.00,-5.5445
2096.00,-5.3720
2098.00,-5.6237
2100.00,-6.3673
2102.00,-7.0123
2104.00,-7.7566
2106.00,-7.4514
2108.00,-8.0076
2110.00,-7.0178
2112.00,-6.8831
2114.00,-5.6783
2116.00,-5.9849
2118.00,-6.3192
2120.00,-7.2929
2122.00,-7.5313
2124.00,-6.8457
2126.00,-6.1980
2128.00,-6.5789
2130.00,-6.7085
2132.00,-7.0104
2134.00,-6.3456
2136.00,-5.8587
2138.00,-5.6094
2140.00,-5.4729
2142.00,-6.4111
2144.00,-6.6937
2146.00,-6.6569
2148.00,-6.9649
2150.00,-6.8629
2152.00,-6.7750
2154.00,-6.8047
2156.00,-7.0978
2158.00,-7.2297
2160.00,-6.4046
2162.00,-5.8259
2164.00,-6.4166
2166.00,-6.0437
2168.00,-5.8327
2170.00,-5.6576
2172.00,-6.9670
2174.00,-7.1780
2176.00,-7.1970
2178.00,-6.5330
2180.00,-6.6475
2182.00,-6.4264
2184.00,-6.0353
2186.00,-5.6098
2188.00,-5.5612
2190.00,-6.7499
2192.00,-7.9219
2194.00,-8.0522
2196.00,-7.4708
2198.00,-6.3695
2200.00,-7.1357
2202.00,-6.4920
2204.00,-5.9832
2206.00,-5.3686
2208.00,-5.8102
2210.00,-6.8015
2212.00,-7.3478
2214.00,-7.6748
2216.00,-7.4944
2218.00,-6.6756
2220.00,-7.2392
2222.00,-7.4647
2224.00,-6.7359
2226.00,-5.1419
2228.00,-5.7463
2230.00,-7.1551
2232.00,-8.1579
2234.00,-7.2687
2236.00,-6.5860
2238.00,-6.9594
2240.00,-6.9509
2242.00,-7.4515
2244.00,-6.8536
2246.00,-7.2343
2248.00,-6.8055
2250.00,-7.5617
2252.00,-7.4554
2254.00,-7.1604
2256.00,-6.3315
2258.00,-6.4331
2260.00,-6.4128
2262.00,-6.9190
2264.00,-6.7039
2266.00,-6.8045
2268.00,-6.1633
2270.00,-5.7322
2272.00,-5.6824
2274.00,-5.9356
2276.00,-5.9353
2278.00,-5.9031
2280.00,-5.8371
2282.00,-6.6292
2284.00,-7.1513
2286.00,-7.9682
2288.00,-6.7358
2290.00,-6.6101
2292.00,-6.4438
2294.00,-7.1663
2296.00,-6.9718
2298.00,-6.1109
2300.00,-6.5067
2302.00,-5.8623
2304.00,-5.9961
2306.00,-6.2367
2308.00,-6.8385
2310.00,-6.5446
2312.00,-6.6466
2314.00,-7.0072
2316.00,-8.6054
2318.00,-8.5273
2320.00,-8.1571
2322.00,-8.3342
2324.00,-7.2408
2326.00,-6.9650
2328.00,-5.4330
2330.00,-5.9081
2332.00,-7.1065
2334.00,-7.3780
2336.00,-6.0186
2338.00,-5.0995
2340.00,-5.5976
2342.00,-6.7294
2344.00,-7.7549
2346.00,-7.5235
2348.00,-7.9237
2350.00,-7.5265
2352.00,-7.1134
2354.00,-7.4377
2356.00,-6.9751
2358.00,-6.8854
2360.00,-5.0700
2362.00,-5.1843
2364.00,-5.3484
2366.00,-6.2393
2368.00,-6.1281
2370.00,-6.2100
2372.00,-7.1161
2374.00,-6.8115
2376.00,-6.5084
2378.00,-7.6920
2380.00,-7.1390
2382.00,-6.5999
2384.00,-3.7071
2386.00,-4.0835
2388.00,-4.6848
2390.00,-5.7095
2392.00,-6.5976
2394.00,-6.3030
2396.00,-6.7802
2398.00,-6.7965
2400.00,-7.0609
2402.00,-6.9262
2404.00,-6.7130
2406.00,-6.9979
2408.00,-7.8169
2410.00,-7.7212
2412.00,-8.6642
2414.00,-8.0127
2416.00,-8.4374
2418.00,-7.9696
2420.00,-7.8344
2422.00,-7.3111
2424.00,-6.2484
2426.00,-6.0616
2428.00,-5.6268
2430.00,-6.7816
2432.00,-6.7791
2434.00,-7.7039
2436.00,-6.1334
2438.00,-6.7053
2440.00,-5.6597
2442.00,-7.0676
2444.00,-6.6592
2446.00,-6.7870
2448.00,-5.3026
2450.00,-5.1415
2452.00,-4.6954
2454.00,-5.0889
2456.00,-5.0304
2458.00,-5.4900
2460.00,-7.0131
2462.00,-7.2602
2464.00,-8.2729
2466.00,-8.8900
2468.00,-9.0538
2470.00,-7.4373
2472.00,-6.5793
2474.00,-5.8271
2476.00,-7.6420
2478.00,-7.0368
2480.00,-6.0594
2482.00,-5.1229
2484.00,-3.5092
2486.00,-5.5367
2488.00,-5.2023
2490.00,-6.1175
2492.00,-5.6997
2494.00,-6.6481
2496.00,-6.3437
2498.00,-6.1120
2500.00,-5.2163
2502.00,-5.4968
2504.00,-5.6982
2506.00,-5.3343
2508.00,-6.0832
2510.00,-6.0719
2512.00,-7.4182
2514.00,-7.6056
2516.00,-7.4718
2518.00,-7.8188
2520.00,-7.2724
2522.00,-6.8187
2524.00,-6.1433
2526.00,-5.0029
2528.00,-5.4241
2530.00,-5.0266
2532.00,-7.0060
2534.00,-6.8958
2536.00,-7.2417
2538.00,-6.7244
2540.00,-7.0180
2542.00,-6.8409
2544.00,-5.6857
2546.00,-6.2332
2548.00,-6.3134
2550.00,-7.1023
2552.00,-6.3628
2554.00,-6.0249
2556.00,-5.9210
2558.00,-5.6710
2560.00,-6.9453
2562.00,-6.3485
2564.00,-6.5389
2566.00,-4.9886
2568.00,-6.2006
2570.00,-6.4652
2572.00,-7.3011
2574.00,-6.5134
2576.00,-6.2003
2578.00,-5.8598
2580.00,-6.5677
2582.00,-7.5691
2584.00,-7.9085
2586.00,-7.9487
2588.00,-7.8101
2590.00,-8.8556
2592.00,-8.9782
2594.00,-7.9758
2596.00,-5.3461
2598.00,-4.3152
2600.00,-2.4014
2602.00,-5.6739
2604.00,-5.2708
2606.00,-6.4862
2608.00,-2.4546
2610.00,-1.9214
2612.00,-2.4952
2614.00,-5.9503
2616.00,-8.5053
2618.00,-9.6833
2620.00,-6.4465
2622.00,-6.4296
2624.00,-5.2640
2626.00,-7.8803
2628.00,-7.1118
2630.00,-7.6746
2632.00,-7.0745
2634.00,-6.4418
2636.00,-6.5797
2638.00,-6.0141
2640.00,-6.7610
2642.00,-6.5269
2644.00,-7.4474
2646.00,-6.9000
2648.00,-6.7008
2650.00,-6.5889
2652.00,-6.3383
2654.00,-6.7397
2656.00,-6.3518
2658.00,-7.1280
2660.00,-6.9580
2662.00,-6.1318
2664.00,-5.7480
2666.00,-6.5480
2668.00,-5.8963
2670.00,-5.1642
2672.00,-4.5971
2674.00,-5.5630
2676.00,-6.7323
2678.00,-7.0231
2680.00,-9.6660
2682.00,-9.0002
2684.00,-7.4251
2686.00,-4.7871
2688.00,-5.1592
2690.00,-6.5998
2692.00,-7.0153
2694.00,-7.7612
2696.00,-6.8182
2698.00,-6.1774
2700.00,-5.7942
2702.00,-6.0658
2704.00,-6.2448
2706.00,-6.9758
2708.00,-6.8088
2710.00,-6.7042
2712.00,-6.2277
2714.00,-6.3639
2716.00,-6.0597
2718.00,-7.0447
2720.00,-7.1602
2722.00,-7.8667
2724.00,-7.7078
2726.00,-7.3046
2728.00,-7.0655
2730.00,-7.0524
2732.00,-6.1837
2734.00,-6.1332
2736.00,-6.3560
2738.00,-5.8877
2740.00,-5.9461
2742.00,-6.4912
2744.00,-6.5439
2746.00,-6.2919
2748.00,-5.9777
2750.00,-6.2924
2752.00,-5.9704
2754.00,-6.0363
2756.00,-6.2537
2758.00,-6.3468
2760.00,-5.8272
2762.00,-6.1780
2764.00,-5.8642
2766.00,-6.0642
2768.00,-5.8509
2770.00,-5.4991
2772.00,-5.2543
2774.00,-5.5327
2776.00,-5.5490
2778.00,-5.1793
2780.00,-5.7270
2782.00,-6.8044
2784.00,-7.0856
2786.00,-7.5660
2788.00,-8.0750
2790.00,-8.3997
2792.00,-7.3612
2794.00,-7.0081
2796.00,-7.0038
2798.00,-6.7929
2800.00,-5.5777
2802.00,-6.5497
2804.00,-6.8340
2806.00,-6.1796
2808.00,-6.3635
2810.00,-7.0362
2812.00,-6.4626
2814.00,-5.8726
2816.00,-6.0136
2818.00,-6.2352
2820.00,-5.7854
2822.00,-5.8618
2824.00,-6.2962
2826.00,-5.7646
2828.00,-5.2989
2830.00,-5.8273
2832.00,-5.6448
2834.00,-6.0001
2836.00,-6.4810
2838.00,-6.6032
2840.00,-6.3188
2842.00,-6.2188
2844.00,-5.5287
2846.00,-5.8203
2848.00,-5.6684
2850.00,-5.9017
2852.00,-6.0559
2854.00,-6.0340
2856.00,-5.6142
2858.00,-5.9801
2860.00,-5.8033
2862.00,-5.3224
2864.00,-5.1979
2866.00,-4.7730
2868.00,-4.1277
2870.00,-2.9722
2872.00,-1.8277
2874.00,-1.0333
2876.00,-0.6492
2878.00,-0.0843
2880.00,-0.0513
2882.00,-0.1568
2884.00,0.5799
2886.00,1.2653
2888.00,3.1060
2890.00,3.9834
2892.00,4.7566
2894.00,5.6304
2896.00,6.4764
2898.00,5.4544
2900.00,5.8088
2902.00,5.2221
2904.00,4.7202
2906.00,4.4259
2908.00,4.7132
2910.00,4.1255
2912.00,4.6417
2914.00,4.0733
2916.00,3.8970
2918.00,2.7356
2920.00,1.7284
2922.00,1.3873
2924.00,0.9374
2926.00,0.4324
2928.00,1.0381
2930.00,1.2692
2932.00,0.5973
2934.00,-0.0250
