"holder - RawData"
"Wavelength nm.","T%"
1146.00,53.1663
1148.00,53.1815
1150.00,53.1900
1152.00,53.2021
1154.00,53.2056
1156.00,53.2191
1158.00,53.2378
1160.00,53.2467
1162.00,53.2507
1164.00,53.2528
1166.00,53.2626
1168.00,53.2738
1170.00,53.2800
1172.00,53.2855
1174.00,53.2906
1176.00,53.2999
1178.00,53.3053
1180.00,53.3121
1182.00,53.3157
1184.00,53.3227
1186.00,53.3306
1188.00,53.3395
1190.00,53.3524
1192.00,53.3505
1194.00,53.3531
1196.00,53.3511
1198.00,53.3564
1200.00,53.3570
1202.00,53.3633
1204.00,53.3694
1206.00,53.3805
1208.00,53.3932
1210.00,53.4084
1212.00,53.4176
1214.00,53.4142
1216.00,53.4127
1218.00,53.4144
1220.00,53.4231
1222.00,53.4292
1224.00,53.4249
1226.00,53.4196
1228.00,53.4195
1230.00,53.4307
1232.00,53.4383
1234.00,53.4387
1236.00,53.4386
1238.00,53.4423
1240.00,53.4492
1242.00,53.4606
1244.00,53.4666
1246.00,53.4749
1248.00,53.4840
1250.00,53.5025
1252.00,53.5284
1254.00,53.5529
1256.00,53.5738
1258.00,53.5860
1260.00,53.5937
1262.00,53.5966
1264.00,53.6011
1266.00,53.5919
1268.00,53.5944
1270.00,53.5853
1272.00,53.5759
1274.00,53.5507
1276.00,53.5267
1278.00,53.5132
1280.00,53.5204
1282.00,53.5448
1284.00,53.5822
1286.00,53.6034
1288.00,53.6141
1290.00,53.6166
1292.00,53.6305
1294.00,53.6385
1296.00,53.6400
1298.00,53.6323
1300.00,53.6333
1302.00,53.6321
1304.00,53.6316
1306.00,53.6128
1308.00,53.5870
1310.00,53.5649
1312.00,53.5612
1314.00,53.5661
1316.00,53.5711
1318.00,53.5756
1320.00,53.5693
1322.00,53.5478
1324.00,53.5145
1326.00,53.4883
1328.00,53.4676
1330.00,53.4504
1332.00,53.4218
1334.00,53.3842
1336.00,53.3442
1338.00,53.3094
1340.00,53.2747
1342.00,53.2418
1344.00,53.2215
1346.00,53.2171
1348.00,53.2241
1350.00,53.2305
1352.00,53.2421
1354.00,53.2584
1356.00,53.2765
