"1180_2 - RawData"
"Wavelength nm.","T%"
806.00,0.0450
808.00,0.0438
810.00,0.0427
812.00,0.0417
814.00,0.0408
816.00,0.0406
818.00,0.0408
820.00,0.0413
822.00,0.0414
824.00,0.0410
826.00,0.0409
828.00,0.0412
830.00,0.0438
832.00,0.0453
834.00,0.0480
836.00,0.0494
838.00,0.0509
840.00,0.0535
842.00,0.0564
844.00,0.0600
846.00,0.0643
848.00,0.0703
850.00,0.0816
852.00,0.0878
854.00,0.1113
856.00,0.1284
858.00,0.1671
860.00,0.1908
862.00,0.2361
864.00,0.2742
866.00,0.3186
868.00,0.3332
870.00,0.3385
872.00,0.3203
874.00,0.2904
876.00,0.2491
878.00,0.2141
880.00,0.1859
882.00,0.1640
884.00,0.1422
886.00,0.1267
888.00,0.1125
890.00,0.1037
892.00,0.0980
894.00,0.0940
896.00,0.0878
898.00,0.0839
900.00,0.0812
902.00,0.0821
904.00,0.0839
906.00,0.0850
908.00,0.0840
910.00,0.0837
912.00,0.0851
914.00,0.0866
916.00,0.0885
918.00,0.0891
920.00,0.0928
922.00,0.0938
924.00,0.0968
926.00,0.1003
928.00,0.1060
930.00,0.1104
932.00,0.1145
934.00,0.1192
936.00,0.1243
938.00,0.1285
940.00,0.1319
942.00,0.1351
944.00,0.1386
946.00,0.1417
948.00,0.1445
950.00,0.1455
952.00,0.1462
954.00,0.1451
956.00,0.1442
958.00,0.1423
960.00,0.1406
962.00,0.1376
964.00,0.1353
966.00,0.1333
968.00,0.1311
970.00,0.1277
972.00,0.1257
974.00,0.1241
976.00,0.1224
978.00,0.1197
980.00,0.1183
982.00,0.1180
984.00,0.1178
986.00,0.1172
988.00,0.1167
990.00,0.1173
992.00,0.1182
994.00,0.1198
996.00,0.1208
998.00,0.1219
1000.00,0.1241
1002.00,0.1264
1004.00,0.1292
1006.00,0.1326
1008.00,0.1363
1010.00,0.1409
1012.00,0.1448
1014.00,0.1505
1016.00,0.1569
1018.00,0.1648
1020.00,0.1735
1022.00,0.1823
1024.00,0.1919
1026.00,0.2028
1028.00,0.2149
1030.00,0.2290
1032.00,0.2444
1034.00,0.2628
1036.00,0.2837
1038.00,0.3076
1040.00,0.3343
1042.00,0.3641
1044.00,0.3974
1046.00,0.4351
1048.00,0.4789
1050.00,0.5298
1052.00,0.5891
1054.00,0.6574
1056.00,0.7357
1058.00,0.8258
1060.00,0.9291
1062.00,1.0495
1064.00,1.1868
1066.00,1.3466
1068.00,1.5314
1070.00,1.7463
1072.00,1.9911
1074.00,2.2710
1076.00,2.5894
1078.00,2.9577
1080.00,3.3775
1082.00,3.8601
1084.00,4.4056
1086.00,5.0203
1088.00,5.6949
1090.00,6.4471
1092.00,7.2744
1094.00,8.1746
1096.00,9.1095
1098.00,10.0721
1100.00,11.0639
1102.00,12.1013
1104.00,13.1708
1106.00,14.2567
1108.00,15.3185
1110.00,16.3434
1112.00,17.3436
1114.00,18.3430
1116.00,19.3713
1118.00,20.4163
1120.00,21.4856
1122.00,22.5612
1124.00,23.6559
1126.00,24.7574
1128.00,25.8624
1130.00,26.9837
1132.00,28.1422
1134.00,29.3513
1136.00,30.5734
1138.00,31.7620
1140.00,32.9163
1142.00,34.0404
1144.00,35.1627
1146.00,36.2393
1148.00,37.2632
1150.00,38.1930
1152.00,39.0447
1154.00,39.8139
1156.00,40.5119
1158.00,41.1189
1160.00,41.6278
1162.00,42.0419
1164.00,42.3684
1166.00,42.6095
1168.00,42.7697
1170.00,42.8596
1172.00,42.8850
1174.00,42.8523
1176.00,42.7769
1178.00,42.6627
1180.00,42.5271
1182.00,42.3676
1184.00,42.1917
1186.00,42.0041
1188.00,41.8092
1190.00,41.6205
1192.00,41.4325
1194.00,41.2672
1196.00,41.1206
1198.00,41.0150
1200.00,40.9429
1202.00,40.9187
1204.00,40.9429
1206.00,41.0141
1208.00,41.1362
1210.00,41.2913
1212.00,41.4934
1214.00,41.7211
1216.00,41.9750
1218.00,42.2211
1220.00,42.4322
1222.00,42.5618
1224.00,42.5481
1226.00,42.3454
1228.00,41.8628
1230.00,41.0558
1232.00,39.8294
1234.00,38.2066
1236.00,36.1846
1238.00,33.8386
1240.00,31.2249
1242.00,28.4406
1244.00,25.6005
1246.00,22.7934
1248.00,20.0851
1250.00,17.5140
1252.00,15.1167
1254.00,12.9652
1256.00,11.0972
1258.00,9.5067
1260.00,8.1463
1262.00,6.9922
1264.00,6.0172
1266.00,5.1954
1268.00,4.4877
1270.00,3.8927
1272.00,3.3870
1274.00,2.9612
1276.00,2.5952
1278.00,2.2849
1280.00,2.0192
1282.00,1.7916
1284.00,1.5985
1286.00,1.4341
1288.00,1.2899
1290.00,1.1626
1292.00,1.0491
1294.00,0.9498
1296.00,0.8617
1298.00,0.7859
1300.00,0.7186
1302.00,0.6557
1304.00,0.5939
1306.00,0.5348
1308.00,0.4822
1310.00,0.4391
1312.00,0.4045
1314.00,0.3761
1316.00,0.3512
1318.00,0.3283
1320.00,0.3073
1322.00,0.2879
1324.00,0.2705
1326.00,0.2550
1328.00,0.2405
1330.00,0.2264
1332.00,0.2133
1334.00,0.2015
1336.00,0.1914
1338.00,0.1823
1340.00,0.1733
1342.00,0.1648
1344.00,0.1570
1346.00,0.1501
1348.00,0.1439
1350.00,0.1384
1352.00,0.1336
1354.00,0.1293
1356.00,0.1256
1358.00,0.1220
1360.00,0.1186
1362.00,0.1146
1364.00,0.1107
1366.00,0.1067
1368.00,0.1032
1370.00,0.1007
1372.00,0.0988
1374.00,0.0973
1376.00,0.0959
1378.00,0.0941
1380.00,0.0925
1382.00,0.0907
1384.00,0.0891
1386.00,0.0882
1388.00,0.0879
1390.00,0.0876
1392.00,0.0866
1394.00,0.0855
1396.00,0.0851
1398.00,0.0844
1400.00,0.0837
1402.00,0.0825
1404.00,0.0822
1406.00,0.0814
1408.00,0.0815
1410.00,0.0810
1412.00,0.0817
1414.00,0.0818
1416.00,0.0822
1418.00,0.0823
1420.00,0.0822
1422.00,0.0823
1424.00,0.0822
1426.00,0.0823
1428.00,0.0826
1430.00,0.0830
1432.00,0.0835
1434.00,0.0837
1436.00,0.0837
1438.00,0.0834
1440.00,0.0833
1442.00,0.0831
1444.00,0.0836
1446.00,0.0839
1448.00,0.0846
1450.00,0.0852
1452.00,0.0858
1454.00,0.0861
1456.00,0.0863
1458.00,0.0867
1460.00,0.0871
1462.00,0.0876
1464.00,0.0882
1466.00,0.0890
1468.00,0.0900
1470.00,0.0908
1472.00,0.0913
1474.00,0.0919
1476.00,0.0926
1478.00,0.0934
1480.00,0.0937
1482.00,0.0942
1484.00,0.0947
1486.00,0.0960
1488.00,0.0967
1490.00,0.0976
1492.00,0.0979
1494.00,0.0987
1496.00,0.0994
1498.00,0.1005
1500.00,0.1011
1502.00,0.1022
1504.00,0.1025
1506.00,0.1038
1508.00,0.1045
1510.00,0.1052
1512.00,0.1050
1514.00,0.1055
1516.00,0.1061
1518.00,0.1069
1520.00,0.1072
1522.00,0.1079
1524.00,0.1080
1526.00,0.1089
1528.00,0.1098
1530.00,0.1110
1532.00,0.1119
1534.00,0.1124
1536.00,0.1126
1538.00,0.1129
1540.00,0.1141
1542.00,0.1154
1544.00,0.1165
1546.00,0.1160
1548.00,0.1161
1550.00,0.1163
1552.00,0.1176
1554.00,0.1187
1556.00,0.1196
1558.00,0.1203
1560.00,0.1209
1562.00,0.1219
1564.00,0.1224
1566.00,0.1236
1568.00,0.1245
1570.00,0.1257
1572.00,0.1263
1574.00,0.1266
1576.00,0.1280
1578.00,0.1283
1580.00,0.1298
1582.00,0.1302
1584.00,0.1317
1586.00,0.1322
1588.00,0.1323
1590.00,0.1326
1592.00,0.1329
1594.00,0.1331
1596.00,0.1327
1598.00,0.1325
1600.00,0.1324
1602.00,0.1321
1604.00,0.1317
1606.00,0.1318
1608.00,0.1323
1610.00,0.1328
1612.00,0.1329
1614.00,0.1327
1616.00,0.1334
1618.00,0.1340
1620.00,0.1351
1622.00,0.1354
1624.00,0.1365
1626.00,0.1372
1628.00,0.1384
1630.00,0.1393
1632.00,0.1404
1634.00,0.1405
1636.00,0.1409
1638.00,0.1409
1640.00,0.1414
1642.00,0.1410
1644.00,0.1404
1646.00,0.1393
1648.00,0.1383
1650.00,-1.9754
1652.00,-4.3259
1654.00,-6.4933
1656.00,-6.7495
1658.00,-6.6022
1660.00,-6.7897
1662.00,-6.9655
1664.00,-7.1865
1666.00,-7.2421
1668.00,-6.8926
1670.00,-6.9835
1672.00,-7.1170
1674.00,-7.0088
1676.00,-6.8836
1678.00,-6.1753
1680.00,-6.6509
1682.00,-6.3861
1684.00,-6.7270
1686.00,-6.5059
1688.00,-6.9500
1690.00,-6.7486
1692.00,-6.8610
1694.00,-6.7683
1696.00,-6.8946
1698.00,-6.6486
1700.00,-6.4459
1702.00,-6.7967
1704.00,-6.5635
1706.00,-6.4058
1708.00,-6.0617
1710.00,-6.2997
1712.00,-6.6976
1714.00,-7.1134
1716.00,-7.2429
1718.00,-7.1240
1720.00,-6.8061
1722.00,-6.8583
1724.00,-6.8053
1726.00,-6.9211
1728.00,-7.0843
1730.00,-6.9537
1732.00,-6.9397
1734.00,-6.6859
1736.00,-6.4064
1738.00,-6.0127
1740.00,-6.0416
1742.00,-6.4419
1744.00,-6.7969
1746.00,-6.7284
1748.00,-6.6199
1750.00,-6.3051
1752.00,-6.0308
1754.00,-6.1808
1756.00,-6.0765
1758.00,-6.3043
1760.00,-5.7979
1762.00,-6.2783
1764.00,-6.2832
1766.00,-6.6092
1768.00,-6.5390
1770.00,-6.4095
1772.00,-6.7178
1774.00,-6.6088
1776.00,-6.9897
1778.00,-6.5664
1780.00,-6.9800
1782.00,-7.0293
1784.00,-6.9934
1786.00,-6.5982
1788.00,-6.1287
1790.00,-6.0435
1792.00,-6.0634
1794.00,-6.3080
1796.00,-6.3660
1798.00,-6.6111
1800.00,-6.2157
1802.00,-6.1327
1804.00,-5.7176
1806.00,-6.4224
1808.00,-6.8568
1810.00,-6.6755
1812.00,-6.4875
1814.00,-6.2374
1816.00,-6.5801
1818.00,-6.2749
1820.00,-6.1166
1822.00,-6.2157
1824.00,-6.0876
1826.00,-6.3174
1828.00,-5.8044
1830.00,-6.2618
1832.00,-6.1706
1834.00,-6.5852
1836.00,-6.4733
1838.00,-6.1610
1840.00,-5.9409
1842.00,-5.8803
1844.00,-6.2861
1846.00,-6.3949
1848.00,-6.3209
1850.00,-5.8194
1852.00,-5.6808
1854.00,-5.3585
1856.00,-5.4131
1858.00,-5.5806
1860.00,-5.5620
1862.00,-6.3040
1864.00,-6.3174
1866.00,-6.0951
1868.00,-5.8262
1870.00,-5.9294
1872.00,-6.1845
1874.00,-6.2327
1876.00,-5.6434
1878.00,-6.0823
1880.00,-5.9077
1882.00,-5.9967
1884.00,-5.5634
1886.00,-5.0598
1888.00,-5.2863
1890.00,-4.9518
1892.00,-4.9287
1894.00,-4.7814
1896.00,-5.2196
1898.00,-5.0605
1900.00,-4.7015
1902.00,-4.3617
1904.00,-4.8207
1906.00,-5.0521
1908.00,-4.8221
1910.00,-4.3617
1912.00,-4.0219
1914.00,-4.1390
1916.00,-3.9378
1918.00,-4.2043
1920.00,-3.9287
1922.00,-3.7261
1924.00,-2.9798
1926.00,-2.6793
1928.00,-2.4605
1930.00,-2.4884
1932.00,-2.4197
1934.00,-2.1220
1936.00,-2.3608
1938.00,-2.2796
1940.00,-3.0539
1942.00,-2.7439
1944.00,-2.9118
1946.00,-2.5442
1948.00,-2.0968
1950.00,-1.9653
1952.00,-1.8936
1954.00,-2.2112
1956.00,-1.8565
1958.00,-1.8882
1960.00,-1.9337
1962.00,-2.2130
1964.00,-2.0076
1966.00,-1.7458
1968.00,-1.9641
1970.00,-2.1123
1972.00,-2.6911
1974.00,-2.9844
1976.00,-3.0892
1978.00,-3.0898
1980.00,-2.9617
1982.00,-2.7007
1984.00,-2.1224
1986.00,-2.3015
1988.00,-2.5256
1990.00,-3.2357
1992.00,-3.2030
1994.00,-4.0231
1996.00,-4.1668
1998.00,-3.9678
2000.00,-3.3395
2002.00,-3.0436
2004.00,-3.0258
2006.00,-3.5786
2008.00,-3.7324
2010.00,-3.6396
2012.00,-2.9607
2014.00,-3.0549
2016.00,-3.7203
2018.00,-4.1204
2020.00,-3.9510
2022.00,-4.0504
2024.00,-3.3740
2026.00,-3.7177
2028.00,-3.3043
2030.00,-3.7846
2032.00,-3.4902
2034.00,-3.1628
2036.00,-3.4625
2038.00,-3.9334
2040.00,-3.8710
2042.00,-3.6119
2044.00,-3.4323
2046.00,-4.1892
2048.00,-4.1986
2050.00,-4.1570
2052.00,-3.8560
2054.00,-4.1465
2056.00,-3.9112
2058.00,-2.8744
2060.00,-2.9138
2062.00,-2.9635
2064.00,-3.9529
2066.00,-3.2371
2068.00,-3.3813
2070.00,-3.4815
2072.00,-3.8948
2074.00,-3.6845
2076.00,-3.6212
2078.00,-3.0169
2080.00,-3.3224
2082.00,-3.5116
2084.00,-3.7590
2086.00,-3.3924
2088.00,-3.0156
2090.00,-3.8465
2092.00,-4.1322
2094.00,-3.5362
2096.00,-2.5423
2098.00,-2.2370
2100.00,-2.3246
2102.00,-3.3877
2104.00,-3.0313
2106.00,-4.2241
2108.00,-3.6940
2110.00,-4.0808
2112.00,-3.1052
2114.00,-2.9255
2116.00,-2.8229
2118.00,-3.3446
2120.00,-3.2898
2122.00,-3.9726
2124.00,-3.6288
2126.00,-3.7266
2128.00,-2.9297
2130.00,-2.8394
2132.00,-3.1275
2134.00,-3.0148
2136.00,-2.8759
2138.00,-2.6590
2140.00,-2.8093
2142.00,-3.0384
2144.00,-2.8925
2146.00,-1.9580
2148.00,-1.0118
2150.00,-0.7176
2152.00,-1.4180
2154.00,-1.3414
2156.00,-1.2237
2158.00,-0.8792
2160.00,-1.6729
2162.00,-1.9192
2164.00,-1.7213
2166.00,-0.8937
2168.00,0.0680
2170.00,-0.6566
2172.00,0.1339
2174.00,0.0851
2176.00,0.3483
2178.00,-0.4982
2180.00,-0.4765
2182.00,0.2039
2184.00,0.4090
2186.00,-0.1464
2188.00,-0.5314
2190.00,-0.1810
2192.00,0.5062
2194.00,0.9594
2196.00,0.3418
2198.00,-0.0738
2200.00,-0.0010
2202.00,0.5930
2204.00,2.1916
2206.00,2.8873
2208.00,2.8114
2210.00,2.8541
2212.00,2.4405
2214.00,2.3271
2216.00,2.4617
2218.00,2.2540
2220.00,2.9560
2222.00,2.3557
2224.00,3.8682
2226.00,4.2465
2228.00,5.7299
2230.00,4.8136
2232.00,4.5523
2234.00,4.9939
2236.00,6.7954
2238.00,7.5641
2240.00,5.3875
2242.00,5.2039
2244.00,5.7605
2246.00,7.0583
2248.00,7.9431
2250.00,8.0211
2252.00,8.5650
2254.00,8.3923
2256.00,9.7810
2258.00,10.8299
2260.00,12.0122
2262.00,12.1447
2264.00,13.0913
2266.00,13.1393
2268.00,13.7198
2270.00,13.1770
2272.00,14.1368
2274.00,14.4436
2276.00,15.8718
2278.00,16.3028
2280.00,17.3309
2282.00,17.9559
2284.00,17.9634
2286.00,18.9608
2288.00,19.2678
2290.00,21.2004
2292.00,21.6145
2294.00,21.8678
2296.00,21.4268
2298.00,21.3176
2300.00,22.0564
2302.00,22.7727
2304.00,24.2211
2306.00,25.7186
2308.00,25.8831
2310.00,25.5962
2312.00,25.3629
2314.00,25.1027
2316.00,24.9687
2318.00,25.6156
2320.00,27.1912
2322.00,27.5282
2324.00,26.1111
2326.00,26.1401
2328.00,26.7240
2330.00,28.5622
2332.00,27.1625
2334.00,27.7457
2336.00,26.6439
2338.00,28.8846
2340.00,29.9151
2342.00,30.5708
2344.00,29.3912
2346.00,27.0116
2348.00,27.6456
2350.00,27.6085
2352.00,28.6118
2354.00,29.0200
2356.00,29.9018
2358.00,29.9867
2360.00,28.9282
2362.00,28.5208
2364.00,28.5939
2366.00,28.1033
2368.00,26.2123
2370.00,25.1086
2372.00,26.2466
2374.00,27.2443
2376.00,27.7980
2378.00,25.5433
2380.00,25.2663
2382.00,24.2824
2384.00,24.5674
2386.00,23.8141
2388.00,24.0663
2390.00,22.6961
2392.00,22.0041
2394.00,21.2062
2396.00,21.3133
2398.00,20.4988
2400.00,20.4615
2402.00,20.0803
2404.00,20.3635
2406.00,19.0834
2408.00,20.2553
2410.00,21.1093
2412.00,22.3608
2414.00,20.3532
2416.00,19.3117
2418.00,18.6999
2420.00,18.9436
2422.00,19.0068
2424.00,18.2930
2426.00,18.7621
2428.00,18.3394
2430.00,17.5706
2432.00,17.5578
2434.00,16.7694
2436.00,16.4595
2438.00,15.6438
2440.00,16.3390
2442.00,17.4043
2444.00,18.2614
2446.00,17.3312
2448.00,17.1641
2450.00,15.7751
2452.00,16.5675
2454.00,15.7035
2456.00,16.5499
2458.00,15.4069
2460.00,15.5108
2462.00,17.1874
2464.00,18.2615
2466.00,18.3421
2468.00,15.7502
2470.00,15.5764
2472.00,17.5524
2474.00,20.0373
2476.00,19.0293
2478.00,16.1190
2480.00,13.2880
2482.00,13.2359
2484.00,13.5702
2486.00,14.9194
2488.00,16.7886
2490.00,17.2945
2492.00,16.3953
2494.00,14.6289
2496.00,14.7235
2498.00,14.9206
2500.00,15.7029
2502.00,15.7005
2504.00,15.3908
2506.00,15.0969
2508.00,14.7295
2510.00,15.5651
2512.00,15.6537
2514.00,16.1650
2516.00,15.8051
2518.00,16.2759
2520.00,16.0256
2522.00,16.5316
2524.00,16.4518
2526.00,16.3141
2528.00,15.8842
2530.00,16.2373
2532.00,16.1667
2534.00,16.7574
2536.00,16.3947
2538.00,17.4173
2540.00,17.4165
2542.00,18.4423
2544.00,17.5012
2546.00,17.6291
2548.00,17.6679
2550.00,19.9761
2552.00,19.1005
2554.00,18.8330
2556.00,17.9335
2558.00,18.9693
2560.00,19.0161
2562.00,18.0677
2564.00,17.5796
2566.00,17.9905
2568.00,18.3122
2570.00,18.8804
2572.00,16.0413
2574.00,16.2253
2576.00,16.0417
2578.00,18.7553
2580.00,20.5232
2582.00,22.3063
2584.00,18.9613
2586.00,18.4077
2588.00,17.0514
2590.00,21.9086
2592.00,23.5564
2594.00,24.6818
2596.00,24.5845
2598.00,24.0161
2600.00,24.3322
2602.00,24.3329
2604.00,25.1675
2606.00,23.9212
2608.00,22.0236
2610.00,19.6799
2612.00,21.1422
2614.00,23.3044
2616.00,25.3197
2618.00,26.3120
2620.00,28.3152
2622.00,29.0824
2624.00,28.6714
2626.00,27.4160
2628.00,26.7522
2630.00,28.5614
2632.00,29.6721
2634.00,31.1835
2636.00,30.6741
2638.00,31.3584
2640.00,31.6260
2642.00,31.3651
2644.00,30.2489
2646.00,29.7343
2648.00,30.0659
2650.00,31.7738
2652.00,31.6992
2654.00,31.5216
2656.00,31.8896
2658.00,31.8319
2660.00,32.4764
2662.00,31.7151
2664.00,34.1941
2666.00,34.8619
2668.00,35.5993
2670.00,35.3615
2672.00,36.5783
2674.00,37.5394
2676.00,37.0852
2678.00,37.1537
2680.00,35.9128
2682.00,34.9338
2684.00,34.1806
2686.00,34.9127
2688.00,34.8119
2690.00,34.4155
2692.00,31.4471
2694.00,31.5622
2696.00,30.5687
2698.00,31.6906
2700.00,31.9947
2702.00,31.3762
2704.00,31.2898
2706.00,30.6616
2708.00,29.4018
2710.00,28.7511
2712.00,28.2736
2714.00,26.7425
2716.00,26.4554
2718.00,25.4624
2720.00,23.7482
2722.00,23.2445
2724.00,22.9020
2726.00,21.2524
2728.00,20.2079
2730.00,20.2913
2732.00,19.0421
2734.00,18.0640
2736.00,17.2504
2738.00,17.1217
2740.00,16.1133
2742.00,15.6713
2744.00,15.4840
2746.00,15.0831
2748.00,14.2268
2750.00,14.8579
2752.00,14.0723
2754.00,13.4915
2756.00,12.7015
2758.00,13.1294
2760.00,11.5725
2762.00,10.7327
2764.00,10.9093
2766.00,9.9751
2768.00,9.1441
2770.00,9.6715
2772.00,10.0277
2774.00,8.8771
2776.00,9.9135
2778.00,9.7397
2780.00,9.4127
2782.00,8.8848
2784.00,8.5229
2786.00,8.3966
2788.00,8.4735
2790.00,8.0366
2792.00,7.5732
2794.00,8.1884
2796.00,7.9073
2798.00,7.4770
2800.00,7.2206
2802.00,7.1782
2804.00,7.4771
2806.00,7.6937
2808.00,7.2647
2810.00,7.1572
2812.00,7.5733
2814.00,6.2432
2816.00,5.8224
2818.00,6.1971
2820.00,6.0509
2822.00,6.0364
2824.00,6.9219
2826.00,6.6177
2828.00,6.4194
2830.00,6.7887
2832.00,6.3056
2834.00,5.6115
2836.00,6.0772
2838.00,5.7995
2840.00,5.2865
2842.00,5.2734
2844.00,5.2099
2846.00,5.3132
2848.00,5.6107
2850.00,5.6590
2852.00,5.3401
2854.00,5.1306
2856.00,5.0352
2858.00,5.0760
2860.00,4.6070
2862.00,4.8634
2864.00,5.1749
2866.00,5.0095
2868.00,4.9921
2870.00,5.1808
2872.00,6.0076
2874.00,6.1200
2876.00,5.4663
2878.00,5.4884
2880.00,5.6250
2882.00,5.4551
2884.00,5.0724
2886.00,5.4045
2888.00,5.6816
2890.00,6.2404
2892.00,5.6965
2894.00,5.9706
2896.00,5.5130
2898.00,3.9925
2900.00,3.4330
2902.00,3.9000
2904.00,4.1962
2906.00,4.4996
2908.00,5.3393
2910.00,4.1054
2912.00,3.6799
2914.00,2.5516
2916.00,2.8103
2918.00,2.7898
2920.00,2.9374
2922.00,3.0870
2924.00,3.1733
2926.00,2.5669
2928.00,2.4316
2930.00,3.0712
2932.00,2.3613
2934.00,2.5167
2936.00,3.8889
2938.00,3.6219
2940.00,3.6600
2942.00,2.7393
2944.00,1.8143
2946.00,0.6360
2948.00,0.2978
2950.00,1.0365
2952.00,2.2648
2954.00,2.3963
2956.00,3.1223
2958.00,2.2724
2960.00,2.1206
2962.00,2.6683
2964.00,3.7719
2966.00,3.1766
2968.00,4.0236
2970.00,3.6387
2972.00,2.7552
2974.00,1.2176
2976.00,1.5435
2978.00,2.2959
2980.00,1.7472
2982.00,2.3793
2984.00,3.4611
2986.00,3.1440
2988.00,3.1585
2990.00,2.9528
2992.00,1.6297
2994.00,1.5906
2996.00,2.8378
2998.00,2.8294
3000.00,3.3768
3002.00,3.0756
3004.00,3.2878
