LECROYWP740Zi,51411,Waveform
Segments,1,SegmentSize,40002
Segment,TrigTime,TimeSinceSegment1
#1,08-Sep-2023 19:01:40,0                 
Time,Ampl
1.71195e-06,-0.01149297
1.712e-06,-0.0114847
1.71205e-06,-0.01137992
1.7121e-06,-0.01142404
1.71215e-06,-0.011595
1.7122e-06,-0.01165842
1.71225e-06,-0.01151503
1.7123e-06,-0.01133856
1.71235e-06,-0.01131098
1.7124e-06,-0.01139095
1.71245e-06,-0.01143507
1.7125e-06,-0.01139371
1.71255e-06,-0.01133304
1.7126e-06,-0.01130823
1.71265e-06,-0.01132201
1.7127e-06,-0.01134132
1.71275e-06,-0.01133304
1.7128e-06,-0.01129444
1.71285e-06,-0.01128065
1.7129e-06,-0.01133856
1.71295e-06,-0.01145713
1.713e-06,-0.01155088
1.71305e-06,-0.01157294
1.7131e-06,-0.01154537
1.71315e-06,-0.01150952
1.7132e-06,-0.01149573
1.71325e-06,-0.01152055
1.7133e-06,-0.01158397
1.71335e-06,-0.01163085
1.7134e-06,-0.0115757
1.71345e-06,-0.01140198
1.7135e-06,-0.01119793
1.71355e-06,-0.01108212
1.7136e-06,-0.01111521
1.71365e-06,-0.01126687
1.7137e-06,-0.01145161
1.71375e-06,-0.01157846
1.7138e-06,-0.01160603
1.71385e-06,-0.01153985
1.7139e-06,-0.01142955
1.71395e-06,-0.01133856
1.714e-06,-0.01133029
1.71405e-06,-0.01138819
1.7141e-06,-0.01142404
1.71415e-06,-0.01137165
1.7142e-06,-0.01126411
1.71425e-06,-0.01118139
1.7143e-06,-0.01115381
1.71435e-06,-0.01118414
1.7144e-06,-0.01129444
1.71445e-06,-0.01145989
1.7145e-06,-0.01157294
1.71455e-06,-0.01152606
1.7146e-06,-0.01137441
1.71465e-06,-0.0112779
1.7147e-06,-0.01129995
1.71475e-06,-0.01136338
1.7148e-06,-0.01137992
1.71485e-06,-0.01135235
1.7149e-06,-0.01131926
1.71495e-06,-0.01129168
1.715e-06,-0.01128341
1.71505e-06,-0.01132201
1.7151e-06,-0.01137992
1.71515e-06,-0.01134959
1.7152e-06,-0.01119793
1.71525e-06,-0.01105179
1.7153e-06,-0.01108488
1.71535e-06,-0.01129444
1.7154e-06,-0.01149297
1.71545e-06,-0.01153158
1.7155e-06,-0.01145989
1.71555e-06,-0.01145989
1.7156e-06,-0.01159776
1.71565e-06,-0.01173287
1.7157e-06,-0.01165566
1.71575e-06,-0.01135235
1.7158e-06,-0.01108488
1.71585e-06,-0.01112348
1.7159e-06,-0.01142128
1.71595e-06,-0.01165842
1.716e-06,-0.01163636
1.71605e-06,-0.01149849
1.7161e-06,-0.01150125
1.71615e-06,-0.01165291
1.7162e-06,-0.0117439
1.71625e-06,-0.01161982
1.7163e-06,-0.01135786
1.71635e-06,-0.01117587
1.7164e-06,-0.01120344
1.71645e-06,-0.01134959
1.7165e-06,-0.01142128
1.71655e-06,-0.01133029
1.7166e-06,-0.01119517
1.71665e-06,-0.01118414
1.7167e-06,-0.01130823
1.71675e-06,-0.01143231
1.7168e-06,-0.0114654
1.71685e-06,-0.01143783
1.7169e-06,-0.01143507
1.71695e-06,-0.01148195
1.717e-06,-0.01154537
1.71705e-06,-0.01157846
1.7171e-06,-0.01151779
1.71715e-06,-0.0113358
1.7172e-06,-0.01113175
1.71725e-06,-0.0110766
1.7173e-06,-0.01120896
1.71735e-06,-0.01134132
1.7174e-06,-0.01131098
1.71745e-06,-0.01121447
1.7175e-06,-0.01126135
1.71755e-06,-0.01145713
1.7176e-06,-0.01156467
1.71765e-06,-0.01145713
1.7177e-06,-0.01128617
1.71775e-06,-0.01127238
1.7178e-06,-0.01137992
1.71785e-06,-0.01140474
1.7179e-06,-0.0112972
1.71795e-06,-0.01122826
1.718e-06,-0.01128617
1.71805e-06,-0.0113165
