0.08277364877800422,0.0035662726928495565
0.08016839541642744,0.0037071898789009954
0.07977758579674483,0.003290714638424703
0.08255080044711081,0.0035011394760978815
0.07983992940763708,0.0035022359951361096
0.08416472734025543,0.0036602753652680807
0.08332473683503797,0.0034520773381356367
0.08260060542466685,0.0034302935813450234
0.08200353868253651,0.003779767771996142
0.08139845167621508,0.0035612911370874294
0.08607163969620259,0.0037795268978286214
0.08060674540931065,0.0036449612436067888
0.08064083673662081,0.003818156699886655
0.08323004164570569,0.0035228512161381213
0.07826200273769784,0.0037158449422760417
0.08002244295992975,0.003620455660485826
0.07993061712913782,0.0036044799032674364
0.08499914027591847,0.0034911131692540037
0.07823679546157224,0.003634453282560455
0.08426348348227224,0.0036329215831773258
