LECROYWP740Zi,51411,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,25-Aug-2023 15:13:43,0                 
Time,Ampl
2.22595e-06,-0.01198711
2.226e-06,-0.01197546
2.22605e-06,-0.01209776
2.2261e-06,-0.01222005
2.22615e-06,-0.01224917
2.2262e-06,-0.01219288
2.22625e-06,-0.01210746
2.2263e-06,-0.01205699
2.22635e-06,-0.01208805
2.2264e-06,-0.01217347
2.22645e-06,-0.01221811
2.2265e-06,-0.01217347
2.22655e-06,-0.01212105
2.2266e-06,-0.01215017
2.22665e-06,-0.0122317
2.2267e-06,-0.01224141
2.22675e-06,-0.01215794
2.2268e-06,-0.0120997
2.22685e-06,-0.01215599
2.2269e-06,-0.012255
2.22695e-06,-0.01225306
2.227e-06,-0.01213658
2.22705e-06,-0.01203176
2.2271e-06,-0.01204729
2.22715e-06,-0.01215017
2.2272e-06,-0.01224335
2.22725e-06,-0.01227635
2.2273e-06,-0.01226082
2.22735e-06,-0.01224335
2.2274e-06,-0.01225111
2.22745e-06,-0.01228412
2.2275e-06,-0.0122977
2.22755e-06,-0.01226082
2.2276e-06,-0.0121987
2.22765e-06,-0.01216376
2.2277e-06,-0.01217735
2.22775e-06,-0.01222588
2.2278e-06,-0.01228412
2.22785e-06,-0.01232876
2.2279e-06,-0.01231712
2.22795e-06,-0.01225111
2.228e-06,-0.01220064
2.22805e-06,-0.01222588
2.2281e-06,-0.01228023
2.22815e-06,-0.01227829
2.2282e-06,-0.01223947
2.22825e-06,-0.01226664
2.2283e-06,-0.01237535
2.22835e-06,-0.01242388
2.2284e-06,-0.01230741
2.22845e-06,-0.0120997
2.2285e-06,-0.01199099
2.22855e-06,-0.01206282
2.2286e-06,-0.01222588
2.22865e-06,-0.01233459
2.2287e-06,-0.01231906
2.22875e-06,-0.01222976
2.2288e-06,-0.01217347
2.22885e-06,-0.01219676
2.2289e-06,-0.01224917
2.22895e-06,-0.01225111
2.229e-06,-0.01220453
2.22905e-06,-0.01217152
2.2291e-06,-0.01218123
2.22915e-06,-0.01218705
2.2292e-06,-0.01215988
2.22925e-06,-0.01213464
2.2293e-06,-0.01216376
2.22935e-06,-0.01226276
2.2294e-06,-0.01239671
2.22945e-06,-0.01250542
2.2295e-06,-0.01251318
2.22955e-06,-0.01240059
2.2296e-06,-0.0122317
2.22965e-06,-0.01214435
2.2297e-06,-0.01222588
2.22975e-06,-0.0124103
2.2298e-06,-0.012486
2.22985e-06,-0.01232294
2.2299e-06,-0.01203758
2.22995e-06,-0.01189975
2.23e-06,-0.0120104
2.23005e-06,-0.01219288
2.2301e-06,-0.01221811
2.23015e-06,-0.01208417
2.2302e-06,-0.01199681
2.23025e-06,-0.01207446
2.2303e-06,-0.01222005
2.23035e-06,-0.01226082
2.2304e-06,-0.01216764
2.23045e-06,-0.01206476
2.2305e-06,-0.01206087
2.23055e-06,-0.01212493
2.2306e-06,-0.01215211
2.23065e-06,-0.0121094
2.2307e-06,-0.01204923
2.23075e-06,-0.01203952
2.2308e-06,-0.01209776
2.23085e-06,-0.012189
2.2309e-06,-0.01226664
2.23095e-06,-0.01229382
2.231e-06,-0.01226664
2.23105e-06,-0.01222588
2.2311e-06,-0.01222976
2.23115e-06,-0.01230741
2.2312e-06,-0.01240447
2.23125e-06,-0.01242777
2.2313e-06,-0.01233459
2.23135e-06,-0.01217735
2.2314e-06,-0.01204146
2.23145e-06,-0.01197158
2.2315e-06,-0.01197158
2.23155e-06,-0.01203564
2.2316e-06,-0.01213658
2.23165e-06,-0.01219676
2.2317e-06,-0.01214435
2.23175e-06,-0.01202399
2.2318e-06,-0.01195411
2.23185e-06,-0.01199487
2.2319e-06,-0.01206864
2.23195e-06,-0.01209193
2.232e-06,-0.01208805
2.23205e-06,-0.01212105
2.2321e-06,-0.01216958
2.23215e-06,-0.01217152
2.2322e-06,-0.01214046
2.23225e-06,-0.01215017
2.2323e-06,-0.01222782
2.23235e-06,-0.012321
2.2324e-06,-0.01236176
2.23245e-06,-0.01232488
2.2325e-06,-0.01224917
2.23255e-06,-0.01221811
2.2326e-06,-0.01225888
2.23265e-06,-0.0122977
2.2327e-06,-0.01222782
2.23275e-06,-0.01208029
2.2328e-06,-0.01202787
2.23285e-06,-0.01215599
2.2329e-06,-0.01230741
2.23295e-06,-0.0122647
2.233e-06,-0.01203952
2.23305e-06,-0.01186093
2.2331e-06,-0.01187452
2.23315e-06,-0.01199875
2.2332e-06,-0.01208805
2.23325e-06,-0.01210164
2.2333e-06,-0.0120667
2.23335e-06,-0.01199487
2.2334e-06,-0.01192693
2.23345e-06,-0.0119774
2.2335e-06,-0.01217541
2.23355e-06,-0.012354
2.2336e-06,-0.01234429
2.23365e-06,-0.01221035
2.2337e-06,-0.01215988
2.23375e-06,-0.01224917
2.2338e-06,-0.01232488
2.23385e-06,-0.01227247
2.2339e-06,-0.01218123
2.23395e-06,-0.01219288
2.234e-06,-0.01228217
2.23405e-06,-0.01228994
2.2341e-06,-0.01216182
2.23415e-06,-0.01204534
2.2342e-06,-0.0120997
2.23425e-06,-0.01226859
2.2343e-06,-0.01234818
2.23435e-06,-0.01226664
2.2344e-06,-0.01214046
2.23445e-06,-0.01209387
2.2345e-06,-0.01209582
2.23455e-06,-0.01204729
2.2346e-06,-0.01195993
2.23465e-06,-0.01195411
2.2347e-06,-0.0121094
2.23475e-06,-0.01234041
2.2348e-06,-0.012453
2.23485e-06,-0.01232488
2.2349e-06,-0.01206476
2.23495e-06,-0.01192693
2.235e-06,-0.01202593
2.23505e-06,-0.0121987
2.2351e-06,-0.012222
2.23515e-06,-0.01211329
2.2352e-06,-0.01207446
2.23525e-06,-0.01218123
2.2353e-06,-0.01226859
2.23535e-06,-0.01218705
2.2354e-06,-0.01201623
2.23545e-06,-0.01193664
2.2355e-06,-0.01198711
2.23555e-06,-0.01208417
2.2356e-06,-0.01219676
2.23565e-06,-0.01235012
2.2357e-06,-0.01248018
2.23575e-06,-0.01245689
2.2358e-06,-0.01229382
2.23585e-06,-0.01216764
2.2359e-06,-0.01218705
2.23595e-06,-0.01227247
2.236e-06,-0.01228412
2.23605e-06,-0.01218317
2.2361e-06,-0.01202981
2.23615e-06,-0.01194634
2.2362e-06,-0.0120434
2.23625e-06,-0.01228217
2.2363e-06,-0.01242194
2.23635e-06,-0.01227441
2.2364e-06,-0.01196575
2.23645e-06,-0.01180075
2.2365e-06,-0.01189393
2.23655e-06,-0.01205311
2.2366e-06,-0.01209582
2.23665e-06,-0.0120434
2.2367e-06,-0.01203564
2.23675e-06,-0.01209582
2.2368e-06,-0.01215599
2.23685e-06,-0.01215794
2.2369e-06,-0.01211135
2.23695e-06,-0.01203176
2.237e-06,-0.01193469
2.23705e-06,-0.01186869
2.2371e-06,-0.01187257
2.23715e-06,-0.01193275
2.2372e-06,-0.01200458
2.23725e-06,-0.01208611
2.2373e-06,-0.01217929
2.23735e-06,-0.01223558
2.2374e-06,-0.01220064
2.23745e-06,-0.01211135
2.2375e-06,-0.01207446
2.23755e-06,-0.01212299
2.2376e-06,-0.01218511
2.23765e-06,-0.01218705
2.2377e-06,-0.01214823
2.23775e-06,-0.01212882
2.2378e-06,-0.01216764
2.23785e-06,-0.01225111
2.2379e-06,-0.01230741
2.23795e-06,-0.01226082
2.238e-06,-0.01213658
2.23805e-06,-0.01206087
2.2381e-06,-0.01211329
2.23815e-06,-0.01222005
2.2382e-06,-0.01223753
2.23825e-06,-0.01213658
2.2383e-06,-0.01202205
2.23835e-06,-0.01199293
2.2384e-06,-0.01202787
2.23845e-06,-0.01204729
2.2385e-06,-0.01204534
2.23855e-06,-0.01207446
2.2386e-06,-0.01215017
2.23865e-06,-0.01221617
2.2387e-06,-0.0122317
2.23875e-06,-0.01220258
2.2388e-06,-0.01213852
2.23885e-06,-0.01204923
2.2389e-06,-0.01197934
2.23895e-06,-0.01199099
2.239e-06,-0.01208029
2.23905e-06,-0.01215211
2.2391e-06,-0.01212105
2.23915e-06,-0.01202011
2.2392e-06,-0.01193664
2.23925e-06,-0.01192111
2.2393e-06,-0.01196575
2.23935e-06,-0.01204923
2.2394e-06,-0.01213464
2.23945e-06,-0.01214823
2.2395e-06,-0.01208611
2.23955e-06,-0.01207835
2.2396e-06,-0.01223947
2.23965e-06,-0.01245106
2.2397e-06,-0.01246853
2.23975e-06,-0.01224335
2.2398e-06,-0.0120007
2.23985e-06,-0.0119774
2.2399e-06,-0.01213852
2.23995e-06,-0.01227053
2.24e-06,-0.01225111
2.24005e-06,-0.01213852
2.2401e-06,-0.01206087
2.24015e-06,-0.0120434
2.2402e-06,-0.0120337
2.24025e-06,-0.01200652
2.2403e-06,-0.01199099
2.24035e-06,-0.01201234
2.2404e-06,-0.01205893
2.24045e-06,-0.01210746
2.2405e-06,-0.01214435
2.24055e-06,-0.01215405
2.2406e-06,-0.01211135
2.24065e-06,-0.01201234
2.2407e-06,-0.01190752
2.24075e-06,-0.01190752
2.2408e-06,-0.01205699
2.24085e-06,-0.01222588
2.2409e-06,-0.01221423
2.24095e-06,-0.01202593
2.241e-06,-0.01190946
2.24105e-06,-0.01203176
2.2411e-06,-0.01224529
2.24115e-06,-0.01228994
2.2412e-06,-0.01214629
2.24125e-06,-0.01202787
2.2413e-06,-0.01207058
2.24135e-06,-0.01217735
2.2414e-06,-0.01218705
2.24145e-06,-0.01208417
2.2415e-06,-0.01199293
2.24155e-06,-0.01201817
2.2416e-06,-0.01215017
2.24165e-06,-0.01227829
2.2417e-06,-0.0122977
2.24175e-06,-0.01221035
2.2418e-06,-0.01213852
2.24185e-06,-0.01219676
2.2419e-06,-0.01233847
2.24195e-06,-0.01239282
2.242e-06,-0.0122647
2.24205e-06,-0.01205505
2.2421e-06,-0.0119444
2.24215e-06,-0.01198128
2.2422e-06,-0.01204146
2.24225e-06,-0.01199875
2.2423e-06,-0.01187646
2.24235e-06,-0.01182987
2.2424e-06,-0.01194828
2.24245e-06,-0.01211911
2.2425e-06,-0.01214823
2.24255e-06,-0.01202981
2.2426e-06,-0.01197934
2.24265e-06,-0.01214046
2.2427e-06,-0.012387
2.24275e-06,-0.01248018
