LECROYWP740Zi,51411,Waveform
Segments,1,SegmentSize,40002
Segment,TrigTime,TimeSinceSegment1
#1,28-Sep-2023 13:57:01,0                 
Time,Ampl
1.7119696e-06,-0.0213914
1.7120196e-06,-0.0248593
1.7120696e-06,-0.0233889
1.7121196e-06,-0.0181177
1.7121696e-06,-0.0111541
1.7122196e-06,-0.00541127
1.7122696e-06,-0.0034415
1.7123196e-06,-0.00546675
1.7123696e-06,-0.00926758
1.7124196e-06,-0.0119032
1.7124696e-06,-0.0119587
1.7125196e-06,-0.0110154
1.7125696e-06,-0.0122638
1.7126196e-06,-0.0163144
1.7126696e-06,-0.0197545
1.7127196e-06,-0.0191164
1.7127696e-06,-0.0153988
1.7128196e-06,-0.01182
1.7128696e-06,-0.00882369
1.7129196e-06,-0.00432928
1.7129696e-06,0.000775479
1.7130196e-06,0.0021349
1.7130696e-06,-0.00147172
1.7131196e-06,-0.00591064
1.7131696e-06,-0.00821333
1.7132196e-06,-0.0107102
1.7132696e-06,-0.0148717
1.7133196e-06,-0.0164253
1.7133696e-06,-0.0116258
1.7134196e-06,-0.00457897
1.7134696e-06,-0.00346924
1.7135196e-06,-0.00990567
1.7135696e-06,-0.0165641
1.7136196e-06,-0.015704
1.7136696e-06,-0.00837979
1.7137196e-06,-0.00305309
1.7137696e-06,-0.00477317
1.7138196e-06,-0.00782493
1.7138696e-06,-0.00324729
1.7139196e-06,0.00748935
1.7139696e-06,0.0119838
1.7140196e-06,0.00349432
1.7140696e-06,-0.00832431
1.7141196e-06,-0.00968373
1.7141696e-06,-0.00136075
1.7142196e-06,0.00343883
1.7142696e-06,-0.000944602
1.7143196e-06,-0.00585516
1.7143696e-06,-0.00374667
1.7144196e-06,0.000276101
1.7144696e-06,-0.00172141
1.7145196e-06,-0.0075475
1.7145696e-06,-0.00912886
1.7146196e-06,-0.00496737
1.7146696e-06,-0.000944602
1.7147196e-06,-0.000805886
1.7147696e-06,-0.0029976
1.7148196e-06,-0.00627131
1.7148696e-06,-0.0114316
1.7149196e-06,-0.0165363
1.7149696e-06,-0.0167028
1.7150196e-06,-0.0114593
